,Text File Links
941,https://www.sec.gov/Archives/edgar/data/771497/000095012309072792/0000950123-09-072792.txt
942,https://www.sec.gov/Archives/edgar/data/771497/000095012309000855/0000950123-09-000855.txt
943,https://www.sec.gov/Archives/edgar/data/771497/000095012308018152/0000950123-08-018152.txt
944,https://www.sec.gov/Archives/edgar/data/771497/000095013407026080/0000950134-07-026080.txt
945,https://www.sec.gov/Archives/edgar/data/771497/000095013406023656/0000950134-06-023656.txt
946,https://www.sec.gov/Archives/edgar/data/771497/000095013406006158/0000950134-06-006158.txt
947,https://www.sec.gov/Archives/edgar/data/771497/000095013405000777/0000950134-05-000777.txt
948,https://www.sec.gov/Archives/edgar/data/771497/000095014904000137/0000950149-04-000137.txt
949,https://www.sec.gov/Archives/edgar/data/771497/000095014902002436/0000950149-02-002436.txt
950,https://www.sec.gov/Archives/edgar/data/771497/000095014902000226/0000950149-02-000226.txt
951,https://www.sec.gov/Archives/edgar/data/771497/000095014901501984/0000950149-01-501984.txt
952,https://www.sec.gov/Archives/edgar/data/771497/000095014901000111/0000950149-01-000111.txt
953,https://www.sec.gov/Archives/edgar/data/771497/000095014900000101/0000950149-00-000101.txt
954,https://www.sec.gov/Archives/edgar/data/771497/0001047469-99-002541.txt
955,https://www.sec.gov/Archives/edgar/data/771497/0001047469-98-002546.txt
956,https://www.sec.gov/Archives/edgar/data/771497/0000912057-97-002024.txt
957,https://www.sec.gov/Archives/edgar/data/771497/0000912057-96-000901.txt
958,https://www.sec.gov/Archives/edgar/data/771497/0000912057-95-000209.txt
959,https://www.sec.gov/Archives/edgar/data/896747/000165495421004250/0001654954-21-004250.txt
960,https://www.sec.gov/Archives/edgar/data/896747/000165495420008004/0001654954-20-008004.txt
961,https://www.sec.gov/Archives/edgar/data/896747/000165495420007022/0001654954-20-007022.txt
962,https://www.sec.gov/Archives/edgar/data/896747/000165495419004490/0001654954-19-004490.txt
963,https://www.sec.gov/Archives/edgar/data/896747/000165495418003884/0001654954-18-003884.txt
964,https://www.sec.gov/Archives/edgar/data/896747/000114420417018013/0001144204-17-018013.txt
965,https://www.sec.gov/Archives/edgar/data/896747/000114420416091507/0001144204-16-091507.txt
966,https://www.sec.gov/Archives/edgar/data/896747/000114420415019717/0001144204-15-019717.txt
967,https://www.sec.gov/Archives/edgar/data/896747/000114420414019165/0001144204-14-019165.txt
968,https://www.sec.gov/Archives/edgar/data/896747/000114420413018226/0001144204-13-018226.txt
969,https://www.sec.gov/Archives/edgar/data/896747/000114420412021826/0001144204-12-021826.txt
970,https://www.sec.gov/Archives/edgar/data/896747/000114420411017192/0001144204-11-017192.txt
971,https://www.sec.gov/Archives/edgar/data/896747/000114420410016634/0001144204-10-016634.txt
972,https://www.sec.gov/Archives/edgar/data/896747/000114420410002456/0001144204-10-002456.txt
973,https://www.sec.gov/Archives/edgar/data/896747/000114420409016997/0001144204-09-016997.txt
974,https://www.sec.gov/Archives/edgar/data/896747/0000896747-98-000009.txt
975,https://www.sec.gov/Archives/edgar/data/815094/000156459020026547/0001564590-20-026547.txt
976,https://www.sec.gov/Archives/edgar/data/815094/000156459019020329/0001564590-19-020329.txt
977,https://www.sec.gov/Archives/edgar/data/815094/000156459018014310/0001564590-18-014310.txt
978,https://www.sec.gov/Archives/edgar/data/815094/000156459017011690/0001564590-17-011690.txt
979,https://www.sec.gov/Archives/edgar/data/815094/000156459016020014/0001564590-16-020014.txt
980,https://www.sec.gov/Archives/edgar/data/815094/000119312515204302/0001193125-15-204302.txt
981,https://www.sec.gov/Archives/edgar/data/815094/000119312514214835/0001193125-14-214835.txt
982,https://www.sec.gov/Archives/edgar/data/815094/000119312513237523/0001193125-13-237523.txt
983,https://www.sec.gov/Archives/edgar/data/815094/000119312512258595/0001193125-12-258595.txt
984,https://www.sec.gov/Archives/edgar/data/815094/000119312511157312/0001193125-11-157312.txt
985,https://www.sec.gov/Archives/edgar/data/815094/000119312510134997/0001193125-10-134997.txt
986,https://www.sec.gov/Archives/edgar/data/815094/000119312509127074/0001193125-09-127074.txt
987,https://www.sec.gov/Archives/edgar/data/815094/000119312508134401/0001193125-08-134401.txt
988,https://www.sec.gov/Archives/edgar/data/815094/000119312507134975/0001193125-07-134975.txt
989,https://www.sec.gov/Archives/edgar/data/815094/000119312506129882/0001193125-06-129882.txt
990,https://www.sec.gov/Archives/edgar/data/815094/000110465905028803/0001104659-05-028803.txt
991,https://www.sec.gov/Archives/edgar/data/815094/000110465905028230/0001104659-05-028230.txt
992,https://www.sec.gov/Archives/edgar/data/815094/000110465904015644/0001104659-04-015644.txt
993,https://www.sec.gov/Archives/edgar/data/815094/000110465904009447/0001104659-04-009447.txt
994,https://www.sec.gov/Archives/edgar/data/815094/000104746903020694/0001047469-03-020694.txt
995,https://www.sec.gov/Archives/edgar/data/815094/000091205702033879/0000912057-02-033879.txt
996,https://www.sec.gov/Archives/edgar/data/815094/000091205702028848/0000912057-02-028848.txt
997,https://www.sec.gov/Archives/edgar/data/815094/000091205702027700/0000912057-02-027700.txt
998,https://www.sec.gov/Archives/edgar/data/815094/000091205702027592/0000912057-02-027592.txt
999,https://www.sec.gov/Archives/edgar/data/815094/000091205701521860/0000912057-01-521860.txt
1000,https://www.sec.gov/Archives/edgar/data/815094/000091205700029599/0000912057-00-029599.txt
1001,https://www.sec.gov/Archives/edgar/data/815094/000104746999025427/0001047469-99-025427.txt
1002,https://www.sec.gov/Archives/edgar/data/815094/0000815094-98-000008.txt
1003,https://www.sec.gov/Archives/edgar/data/815094/0000927016-98-002543.txt
1004,https://www.sec.gov/Archives/edgar/data/815094/0000927016-97-001801.txt
1005,https://www.sec.gov/Archives/edgar/data/815094/0000950109-96-004013.txt
1006,https://www.sec.gov/Archives/edgar/data/815094/0000950109-95-002477.txt
1007,https://www.sec.gov/Archives/edgar/data/815094/0000950109-95-001223.txt
1008,https://www.sec.gov/Archives/edgar/data/815094/0000950109-95-000983.txt
1009,https://www.sec.gov/Archives/edgar/data/1385799/000149315221002055/0001493152-21-002055.txt
1010,https://www.sec.gov/Archives/edgar/data/1385799/000149315220004401/0001493152-20-004401.txt
1011,https://www.sec.gov/Archives/edgar/data/1385799/000149315219004187/0001493152-19-004187.txt
1012,https://www.sec.gov/Archives/edgar/data/1385799/000149315219001841/0001493152-19-001841.txt
1013,https://www.sec.gov/Archives/edgar/data/1385799/000149315218001918/0001493152-18-001918.txt
1014,https://www.sec.gov/Archives/edgar/data/1385799/000138579917000005/0001385799-17-000005.txt
1015,https://www.sec.gov/Archives/edgar/data/1385799/000138713117000831/0001387131-17-000831.txt
1016,https://www.sec.gov/Archives/edgar/data/1385799/000138713116004238/0001387131-16-004238.txt
1017,https://www.sec.gov/Archives/edgar/data/1385799/000135448815000348/0001354488-15-000348.txt
1018,https://www.sec.gov/Archives/edgar/data/1385799/000135448814000714/0001354488-14-000714.txt
1019,https://www.sec.gov/Archives/edgar/data/1385799/000135448813000594/0001354488-13-000594.txt
1020,https://www.sec.gov/Archives/edgar/data/1385799/000138713112000355/0001387131-12-000355.txt
1021,https://www.sec.gov/Archives/edgar/data/1385799/000138713111002256/0001387131-11-002256.txt
1022,https://www.sec.gov/Archives/edgar/data/1385799/000138713111001991/0001387131-11-001991.txt
1023,https://www.sec.gov/Archives/edgar/data/1385799/000138713111000243/0001387131-11-000243.txt
1024,https://www.sec.gov/Archives/edgar/data/1385799/000138713110000182/0001387131-10-000182.txt
1025,https://www.sec.gov/Archives/edgar/data/1385799/000114420409008184/0001144204-09-008184.txt
1026,https://www.sec.gov/Archives/edgar/data/721238/000095013404003972/0000950134-04-003972.txt
1027,https://www.sec.gov/Archives/edgar/data/721238/000095013403004326/0000950134-03-004326.txt
1028,https://www.sec.gov/Archives/edgar/data/721238/000095013402002219/0000950134-02-002219.txt
1029,https://www.sec.gov/Archives/edgar/data/721238/000095013401002099/0000950134-01-002099.txt
1030,https://www.sec.gov/Archives/edgar/data/721238/000095013400001990/0000950134-00-001990.txt
1031,https://www.sec.gov/Archives/edgar/data/721238/0000950134-99-001681.txt
1032,https://www.sec.gov/Archives/edgar/data/721238/0000950134-98-001987.txt
1033,https://www.sec.gov/Archives/edgar/data/721238/0000950134-97-001837.txt
1034,https://www.sec.gov/Archives/edgar/data/721238/0000950134-96-001063.txt
1035,https://www.sec.gov/Archives/edgar/data/1330039/000118811209000134/0001188112-09-000134.txt
1036,https://www.sec.gov/Archives/edgar/data/1330039/000118811208003362/0001188112-08-003362.txt
1037,https://www.sec.gov/Archives/edgar/data/1330039/000092708907000308/0000927089-07-000308.txt
1038,https://www.sec.gov/Archives/edgar/data/1330039/000092708906000386/0000927089-06-000386.txt
1039,https://www.sec.gov/Archives/edgar/data/1330039/000094627505001255/0000946275-05-001255.txt
1040,https://www.sec.gov/Archives/edgar/data/1140472/000095013708004847/0000950137-08-004847.txt
1041,https://www.sec.gov/Archives/edgar/data/1140472/000119312507072095/0001193125-07-072095.txt
1042,https://www.sec.gov/Archives/edgar/data/1138862/000114420409020654/0001144204-09-020654.txt
1043,https://www.sec.gov/Archives/edgar/data/1342916/000114420411008626/0001144204-11-008626.txt
1044,https://www.sec.gov/Archives/edgar/data/1342916/000114420410019458/0001144204-10-019458.txt
1045,https://www.sec.gov/Archives/edgar/data/1342916/000114420410014733/0001144204-10-014733.txt
1046,https://www.sec.gov/Archives/edgar/data/1342916/000116552709000133/0001165527-09-000133.txt
1047,https://www.sec.gov/Archives/edgar/data/1342916/000116552709000044/0001165527-09-000044.txt
1048,https://www.sec.gov/Archives/edgar/data/1310094/000119312512514944/0001193125-12-514944.txt
1049,https://www.sec.gov/Archives/edgar/data/1310094/000119312511345824/0001193125-11-345824.txt
1050,https://www.sec.gov/Archives/edgar/data/1310094/000119312510280106/0001193125-10-280106.txt
1051,https://www.sec.gov/Archives/edgar/data/1310094/000119312510189742/0001193125-10-189742.txt
1052,https://www.sec.gov/Archives/edgar/data/1310094/000119312510189708/0001193125-10-189708.txt
1053,https://www.sec.gov/Archives/edgar/data/1310094/000119312507273012/0001193125-07-273012.txt
1054,https://www.sec.gov/Archives/edgar/data/1310094/000119312506261727/0001193125-06-261727.txt
1055,https://www.sec.gov/Archives/edgar/data/1310094/000119312506113040/0001193125-06-113040.txt
1056,https://www.sec.gov/Archives/edgar/data/1310094/000119312505250459/0001193125-05-250459.txt
1057,https://www.sec.gov/Archives/edgar/data/1253986/000110465921025551/0001104659-21-025551.txt
1058,https://www.sec.gov/Archives/edgar/data/1253986/000104746920000885/0001047469-20-000885.txt
1059,https://www.sec.gov/Archives/edgar/data/1253986/000104746919000508/0001047469-19-000508.txt
1060,https://www.sec.gov/Archives/edgar/data/1253986/000104746918000985/0001047469-18-000985.txt
1061,https://www.sec.gov/Archives/edgar/data/1253986/000104746917001214/0001047469-17-001214.txt
1062,https://www.sec.gov/Archives/edgar/data/1253986/000104746916010477/0001047469-16-010477.txt
1063,https://www.sec.gov/Archives/edgar/data/1253986/000104746915000780/0001047469-15-000780.txt
1064,https://www.sec.gov/Archives/edgar/data/1253986/000104746914000903/0001047469-14-000903.txt
1065,https://www.sec.gov/Archives/edgar/data/1253986/000104746913001165/0001047469-13-001165.txt
1066,https://www.sec.gov/Archives/edgar/data/1253986/000104746912002036/0001047469-12-002036.txt
1067,https://www.sec.gov/Archives/edgar/data/1253986/000104746911001737/0001047469-11-001737.txt
1068,https://www.sec.gov/Archives/edgar/data/1253986/000095012310022203/0000950123-10-022203.txt
1069,https://www.sec.gov/Archives/edgar/data/1253986/000095012309004280/0000950123-09-004280.txt
1070,https://www.sec.gov/Archives/edgar/data/1253986/000095012308002566/0000950123-08-002566.txt
1071,https://www.sec.gov/Archives/edgar/data/1253986/000095012307002959/0000950123-07-002959.txt
1072,https://www.sec.gov/Archives/edgar/data/1253986/000095012306003216/0000950123-06-003216.txt
1073,https://www.sec.gov/Archives/edgar/data/1253986/000095012305003868/0000950123-05-003868.txt
1074,https://www.sec.gov/Archives/edgar/data/1923/000095012311070238/0000950123-11-070238.txt
1075,https://www.sec.gov/Archives/edgar/data/1923/000095012311056081/0000950123-11-056081.txt
1076,https://www.sec.gov/Archives/edgar/data/1923/000095012310069155/0000950123-10-069155.txt
1077,https://www.sec.gov/Archives/edgar/data/1923/000095012309026430/0000950123-09-026430.txt
1078,https://www.sec.gov/Archives/edgar/data/1923/000095014408007129/0000950144-08-007129.txt
1079,https://www.sec.gov/Archives/edgar/data/1923/000095014408005859/0000950144-08-005859.txt
1080,https://www.sec.gov/Archives/edgar/data/1923/000095014407006681/0000950144-07-006681.txt
1081,https://www.sec.gov/Archives/edgar/data/1923/000095014406007140/0000950144-06-007140.txt
1082,https://www.sec.gov/Archives/edgar/data/1923/000095014405007680/0000950144-05-007680.txt
1083,https://www.sec.gov/Archives/edgar/data/1923/000095014404007358/0000950144-04-007358.txt
1084,https://www.sec.gov/Archives/edgar/data/1923/000095014403008995/0000950144-03-008995.txt
1085,https://www.sec.gov/Archives/edgar/data/1923/000095014402007559/0000950144-02-007559.txt
1086,https://www.sec.gov/Archives/edgar/data/1923/000095014401504599/0000950144-01-504599.txt
1087,https://www.sec.gov/Archives/edgar/data/1923/000110704900500053/0001107049-00-500053.txt
1088,https://www.sec.gov/Archives/edgar/data/1923/000091019599000519/0000910195-99-000519.txt
1089,https://www.sec.gov/Archives/edgar/data/1923/000091019599000417/0000910195-99-000417.txt
1090,https://www.sec.gov/Archives/edgar/data/1923/0000910195-98-000467.txt
1091,https://www.sec.gov/Archives/edgar/data/1923/0000910195-98-000393.txt
1092,https://www.sec.gov/Archives/edgar/data/1923/0000910195-97-000191.txt
1093,https://www.sec.gov/Archives/edgar/data/1923/0000907098-96-000066.txt
1094,https://www.sec.gov/Archives/edgar/data/1923/0000910195-95-000043.txt
1095,https://www.sec.gov/Archives/edgar/data/803097/000114420408052648/0001144204-08-052648.txt
1096,https://www.sec.gov/Archives/edgar/data/1112706/000106299313004825/0001062993-13-004825.txt
1097,https://www.sec.gov/Archives/edgar/data/1112706/000106299312003849/0001062993-12-003849.txt
1098,https://www.sec.gov/Archives/edgar/data/1112706/000106299311003933/0001062993-11-003933.txt
1099,https://www.sec.gov/Archives/edgar/data/1112706/000106299310003164/0001062993-10-003164.txt
1100,https://www.sec.gov/Archives/edgar/data/1112706/000106299309003461/0001062993-09-003461.txt
1101,https://www.sec.gov/Archives/edgar/data/1112706/000106299308004309/0001062993-08-004309.txt
1102,https://www.sec.gov/Archives/edgar/data/857171/000107261305000695/0001072613-05-000695.txt
1103,https://www.sec.gov/Archives/edgar/data/857171/000107261304000891/0001072613-04-000891.txt
1104,https://www.sec.gov/Archives/edgar/data/857171/000107261304000603/0001072613-04-000603.txt
1105,https://www.sec.gov/Archives/edgar/data/857171/000107261303000491/0001072613-03-000491.txt
1106,https://www.sec.gov/Archives/edgar/data/857171/000107261302000516/0001072613-02-000516.txt
1107,https://www.sec.gov/Archives/edgar/data/857171/0000950135-98-005078.txt
1108,https://www.sec.gov/Archives/edgar/data/857171/0000950135-98-003774.txt
1109,https://www.sec.gov/Archives/edgar/data/857171/0000950135-98-002444.txt
1110,https://www.sec.gov/Archives/edgar/data/857171/0000950135-98-002440.txt
1111,https://www.sec.gov/Archives/edgar/data/857171/0000903893-97-000810.txt
1112,https://www.sec.gov/Archives/edgar/data/857171/0000903893-97-000713.txt
1113,https://www.sec.gov/Archives/edgar/data/857171/0000903893-96-000785.txt
1114,https://www.sec.gov/Archives/edgar/data/3333/000089102006000071/0000891020-06-000071.txt
1115,https://www.sec.gov/Archives/edgar/data/3333/000095012405002399/0000950124-05-002399.txt
1116,https://www.sec.gov/Archives/edgar/data/3333/000089102005000080/0000891020-05-000080.txt
1117,https://www.sec.gov/Archives/edgar/data/3333/000000333304000015/0000003333-04-000015.txt
1118,https://www.sec.gov/Archives/edgar/data/3333/000000333304000014/0000003333-04-000014.txt
1119,https://www.sec.gov/Archives/edgar/data/3333/000000333303000013/0000003333-03-000013.txt
1120,https://www.sec.gov/Archives/edgar/data/3333/000000333302000004/0000003333-02-000004.txt
1121,https://www.sec.gov/Archives/edgar/data/3333/000000333301500004/0000003333-01-500004.txt
1122,https://www.sec.gov/Archives/edgar/data/3333/000000333300000028/0000003333-00-000028.txt
1123,https://www.sec.gov/Archives/edgar/data/3333/000000333300000024/0000003333-00-000024.txt
1124,https://www.sec.gov/Archives/edgar/data/3333/0000003333-99-000008.txt
1125,https://www.sec.gov/Archives/edgar/data/3333/0000003333-98-000019.txt
1126,https://www.sec.gov/Archives/edgar/data/3333/0000891020-97-000541.txt
1127,https://www.sec.gov/Archives/edgar/data/3333/0000891020-96-000318.txt
1128,https://www.sec.gov/Archives/edgar/data/3333/0000891020-95-000096.txt
1129,https://www.sec.gov/Archives/edgar/data/3333/0000003333-94-000002.txt
1130,https://www.sec.gov/Archives/edgar/data/1355833/000119312507090449/0001193125-07-090449.txt
1131,https://www.sec.gov/Archives/edgar/data/1204947/000114420409020260/0001144204-09-020260.txt
1132,https://www.sec.gov/Archives/edgar/data/1204947/000114420408022449/0001144204-08-022449.txt
1133,https://www.sec.gov/Archives/edgar/data/1204947/000114420407019022/0001144204-07-019022.txt
1134,https://www.sec.gov/Archives/edgar/data/1204947/000114420406015587/0001144204-06-015587.txt
1135,https://www.sec.gov/Archives/edgar/data/1800/000110465921025751/0001104659-21-025751.txt
1136,https://www.sec.gov/Archives/edgar/data/1800/000110465920023904/0001104659-20-023904.txt
1137,https://www.sec.gov/Archives/edgar/data/1800/000104746919000624/0001047469-19-000624.txt
1138,https://www.sec.gov/Archives/edgar/data/1800/000104746918000856/0001047469-18-000856.txt
1139,https://www.sec.gov/Archives/edgar/data/1800/000104746917000744/0001047469-17-000744.txt
1140,https://www.sec.gov/Archives/edgar/data/1800/000104746916010246/0001047469-16-010246.txt
1141,https://www.sec.gov/Archives/edgar/data/1800/000104746915001377/0001047469-15-001377.txt
1142,https://www.sec.gov/Archives/edgar/data/1800/000104746914001176/0001047469-14-001176.txt
1143,https://www.sec.gov/Archives/edgar/data/1800/000104746913003504/0001047469-13-003504.txt
1144,https://www.sec.gov/Archives/edgar/data/1800/000104746913001180/0001047469-13-001180.txt
1145,https://www.sec.gov/Archives/edgar/data/1800/000104746912001216/0001047469-12-001216.txt
1146,https://www.sec.gov/Archives/edgar/data/1800/000104746911001056/0001047469-11-001056.txt
1147,https://www.sec.gov/Archives/edgar/data/1800/000104746910001018/0001047469-10-001018.txt
1148,https://www.sec.gov/Archives/edgar/data/1800/000104746909001642/0001047469-09-001642.txt
1149,https://www.sec.gov/Archives/edgar/data/1800/000104746908001480/0001047469-08-001480.txt
1150,https://www.sec.gov/Archives/edgar/data/1800/000110465907013496/0001104659-07-013496.txt
1151,https://www.sec.gov/Archives/edgar/data/1800/000104746906002258/0001047469-06-002258.txt
1152,https://www.sec.gov/Archives/edgar/data/1800/000104746905005185/0001047469-05-005185.txt
1153,https://www.sec.gov/Archives/edgar/data/1800/000104746904005498/0001047469-04-005498.txt
1154,https://www.sec.gov/Archives/edgar/data/1800/000104746903006107/0001047469-03-006107.txt
1155,https://www.sec.gov/Archives/edgar/data/1800/000091205702007043/0000912057-02-007043.txt
1156,https://www.sec.gov/Archives/edgar/data/1800/000091205701006039/0000912057-01-006039.txt
1157,https://www.sec.gov/Archives/edgar/data/1800/000091205700011377/0000912057-00-011377.txt
1158,https://www.sec.gov/Archives/edgar/data/1800/0001047469-99-008952.txt
1159,https://www.sec.gov/Archives/edgar/data/1800/0001047469-98-009108.txt
1160,https://www.sec.gov/Archives/edgar/data/1800/0000912057-97-008391.txt
1161,https://www.sec.gov/Archives/edgar/data/1800/0000912057-96-004299.txt
1162,https://www.sec.gov/Archives/edgar/data/1800/0000912057-95-001314.txt
1163,https://www.sec.gov/Archives/edgar/data/1800/0000912057-94-000771.txt
1164,https://www.sec.gov/Archives/edgar/data/1023364/000165495421002627/0001654954-21-002627.txt
1165,https://www.sec.gov/Archives/edgar/data/1023364/000165495420003358/0001654954-20-003358.txt
1166,https://www.sec.gov/Archives/edgar/data/1023364/000165495419002504/0001654954-19-002504.txt
1167,https://www.sec.gov/Archives/edgar/data/1023364/000165495419002411/0001654954-19-002411.txt
1168,https://www.sec.gov/Archives/edgar/data/1023364/000165495418002634/0001654954-18-002634.txt
1169,https://www.sec.gov/Archives/edgar/data/1023364/000165495417001816/0001654954-17-001816.txt
1170,https://www.sec.gov/Archives/edgar/data/1023364/000141588916005012/0001415889-16-005012.txt
1171,https://www.sec.gov/Archives/edgar/data/1023364/000141588915000688/0001415889-15-000688.txt
1172,https://www.sec.gov/Archives/edgar/data/1023364/000102336414000033/0001023364-14-000033.txt
1173,https://www.sec.gov/Archives/edgar/data/1023364/000102336414000007/0001023364-14-000007.txt
1174,https://www.sec.gov/Archives/edgar/data/1023364/000102336413000006/0001023364-13-000006.txt
1175,https://www.sec.gov/Archives/edgar/data/1023364/000102336412000010/0001023364-12-000010.txt
1176,https://www.sec.gov/Archives/edgar/data/1023364/000102336411000005/0001023364-11-000005.txt
1177,https://www.sec.gov/Archives/edgar/data/1023364/000102336410000008/0001023364-10-000008.txt
1178,https://www.sec.gov/Archives/edgar/data/1023364/000119312509052623/0001193125-09-052623.txt
1179,https://www.sec.gov/Archives/edgar/data/1023364/000119312508058907/0001193125-08-058907.txt
1180,https://www.sec.gov/Archives/edgar/data/1023364/000119312507055632/0001193125-07-055632.txt
1181,https://www.sec.gov/Archives/edgar/data/1023364/000119312506056642/0001193125-06-056642.txt
1182,https://www.sec.gov/Archives/edgar/data/1023364/000119312505117446/0001193125-05-117446.txt
1183,https://www.sec.gov/Archives/edgar/data/1023364/000119312504042136/0001193125-04-042136.txt
1184,https://www.sec.gov/Archives/edgar/data/1023364/000101706203000640/0001017062-03-000640.txt
1185,https://www.sec.gov/Archives/edgar/data/1023364/000101706203000553/0001017062-03-000553.txt
1186,https://www.sec.gov/Archives/edgar/data/1023364/000089256902000560/0000892569-02-000560.txt
1187,https://www.sec.gov/Archives/edgar/data/1023364/000109581101501592/0001095811-01-501592.txt
1188,https://www.sec.gov/Archives/edgar/data/1023364/000109581101001889/0001095811-01-001889.txt
1189,https://www.sec.gov/Archives/edgar/data/1023364/000109581100000671/0001095811-00-000671.txt
1190,https://www.sec.gov/Archives/edgar/data/1435161/000119312512196106/0001193125-12-196106.txt
1191,https://www.sec.gov/Archives/edgar/data/1435161/000119312512155100/0001193125-12-155100.txt
1192,https://www.sec.gov/Archives/edgar/data/1435161/000143516111000004/0001435161-11-000004.txt
1193,https://www.sec.gov/Archives/edgar/data/1435161/000143516110000015/0001435161-10-000015.txt
1194,https://www.sec.gov/Archives/edgar/data/1435161/000143516109000012/0001435161-09-000012.txt
1195,https://www.sec.gov/Archives/edgar/data/1435161/000143516109000007/0001435161-09-000007.txt
1196,https://www.sec.gov/Archives/edgar/data/1181001/000119312512196671/0001193125-12-196671.txt
1197,https://www.sec.gov/Archives/edgar/data/1181001/000119312512169978/0001193125-12-169978.txt
1198,https://www.sec.gov/Archives/edgar/data/1181001/000119312512166523/0001193125-12-166523.txt
1199,https://www.sec.gov/Archives/edgar/data/1181001/000095012311043045/0000950123-11-043045.txt
1200,https://www.sec.gov/Archives/edgar/data/1181001/000095012311031549/0000950123-11-031549.txt
1201,https://www.sec.gov/Archives/edgar/data/1181001/000095012310054326/0000950123-10-054326.txt
1202,https://www.sec.gov/Archives/edgar/data/1181001/000095012309066331/0000950123-09-066331.txt
1203,https://www.sec.gov/Archives/edgar/data/1181001/000095013309001354/0000950133-09-001354.txt
1204,https://www.sec.gov/Archives/edgar/data/1181001/000095013309001136/0000950133-09-001136.txt
1205,https://www.sec.gov/Archives/edgar/data/1181001/000095013308001372/0000950133-08-001372.txt
1206,https://www.sec.gov/Archives/edgar/data/1181001/000095013307001154/0000950133-07-001154.txt
1207,https://www.sec.gov/Archives/edgar/data/1181001/000095013306001582/0000950133-06-001582.txt
1208,https://www.sec.gov/Archives/edgar/data/1043533/000114420412011778/0001144204-12-011778.txt
1209,https://www.sec.gov/Archives/edgar/data/1043533/000114420411011709/0001144204-11-011709.txt
1210,https://www.sec.gov/Archives/edgar/data/1043533/000114420410013667/0001144204-10-013667.txt
1211,https://www.sec.gov/Archives/edgar/data/1043533/000114420409014124/0001144204-09-014124.txt
1212,https://www.sec.gov/Archives/edgar/data/1043533/000114420408055364/0001144204-08-055364.txt
1213,https://www.sec.gov/Archives/edgar/data/1043533/000114420408028276/0001144204-08-028276.txt
1214,https://www.sec.gov/Archives/edgar/data/1043533/000091205701505707/0000912057-01-505707.txt
1215,https://www.sec.gov/Archives/edgar/data/1043533/000091205700012227/0000912057-00-012227.txt
1216,https://www.sec.gov/Archives/edgar/data/1043533/0001047469-99-010068.txt
1217,https://www.sec.gov/Archives/edgar/data/1043533/0001047469-98-013039.txt
